0	9.33264e-296	9.66056e-148	# 9.33264e-296
1	9.33264e-293	3.05494e-146	# 9.33264e-293
2	4.66165e-290	6.82763e-145	# 4.66165e-290
3	1.55078e-287	1.2453e-143	# 1.55078e-287
4	3.86531e-285	1.96604e-142	# 3.86531e-285
5	7.6997e-283	2.77483e-141	# 7.6997e-283
6	1.27687e-280	3.57333e-140	# 1.27687e-280
7	1.81315e-278	4.25811e-139	# 1.81315e-278
8	2.25057e-276	4.74402e-138	# 2.25057e-276
9	2.48063e-274	4.98059e-137	# 2.48063e-274
10	2.45831e-272	4.95813e-136	# 2.45831e-272
11	2.21248e-270	4.7037e-135	# 2.21248e-270
12	1.82345e-268	4.27019e-134	# 1.82345e-268
13	1.38582e-266	3.72266e-133	# 1.38582e-266
14	9.77004e-265	3.12571e-132	# 9.77004e-265
15	6.42217e-263	2.5342e-131	# 6.42217e-263
16	3.95365e-261	1.98838e-130	# 3.95365e-261
17	2.28846e-259	1.51277e-129	# 2.28846e-259
18	1.24976e-257	1.11792e-128	# 1.24976e-257
19	6.45927e-256	8.03696e-128	# 6.45927e-256
20	3.16827e-254	5.62874e-127	# 3.16827e-254
21	1.47853e-252	3.84516e-126	# 1.47853e-252
22	6.57944e-251	2.56504e-125	# 6.57944e-251
23	2.79769e-249	1.67263e-124	# 2.79769e-249
24	1.13889e-247	1.06719e-123	# 1.13889e-247
25	4.44624e-246	6.66801e-123	# 4.44624e-246
26	1.66734e-244	4.08331e-122	# 1.66734e-244
27	6.01478e-243	2.4525e-121	# 6.01478e-243
28	2.09013e-241	1.44573e-120	# 2.09013e-241
29	7.00556e-240	8.36992e-120	# 7.00556e-240
30	2.26746e-238	4.76179e-119	# 2.26746e-238
31	7.09497e-237	2.66364e-118	# 7.09497e-237
32	2.14845e-235	1.46576e-117	# 2.14845e-235
33	6.30211e-234	7.93858e-117	# 6.30211e-234
34	1.79239e-232	4.23367e-116	# 1.79239e-232
35	4.94701e-231	2.22419e-115	# 4.94701e-231
36	1.32607e-229	1.15155e-114	# 1.32607e-229
37	3.45496e-228	5.87789e-114	# 3.45496e-228
38	8.75559e-227	2.95898e-113	# 8.75559e-227
39	2.15971e-225	1.4696e-112	# 2.15971e-225
40	5.18871e-224	7.20327e-112	# 5.18871e-224
41	1.21492e-222	3.48557e-111	# 1.21492e-222
42	2.77406e-221	1.66555e-110	# 2.77406e-221
43	6.18035e-220	7.86152e-110	# 6.18035e-220
44	1.34423e-218	3.66637e-109	# 1.34423e-218
45	2.85573e-217	1.68989e-108	# 2.85573e-217
46	5.92875e-216	7.69984e-108	# 5.92875e-216
47	1.20341e-214	3.46902e-107	# 1.20341e-214
48	2.38927e-213	1.54573e-106	# 2.38927e-213
49	4.64201e-212	6.81323e-106	# 4.64201e-212
50	8.8291e-211	2.97138e-105	# 8.8291e-211
51	1.64464e-209	1.28243e-104	# 1.64464e-209
52	3.00146e-208	5.47856e-104	# 3.00146e-208
53	5.36865e-207	2.31704e-103	# 5.36865e-207
54	9.41503e-206	9.70311e-103	# 9.41503e-206
55	1.61938e-204	4.02416e-102	# 1.61938e-204
56	2.73271e-203	1.65309e-101	# 2.73271e-203
57	4.52575e-202	6.72737e-101	# 4.52575e-202
58	7.35825e-201	2.71261e-100	# 7.35825e-201
59	1.17483e-199	1.08389e-99	# 1.17483e-199
60	1.84252e-198	4.29246e-99	# 1.84252e-198
61	2.83929e-197	1.68502e-98	# 2.83929e-197
62	4.30015e-196	6.55755e-98	# 4.30015e-196
63	6.40245e-195	2.53031e-97	# 6.40245e-195
64	9.37359e-194	9.68173e-97	# 9.37359e-194
65	1.3498e-192	3.67396e-96	# 1.3498e-192
66	1.91221e-191	1.38283e-95	# 1.91221e-191
67	2.66568e-190	5.16302e-95	# 2.66568e-190
68	3.65747e-189	1.91245e-94	# 3.65747e-189
69	4.94023e-188	7.02868e-94	# 4.94023e-188
70	6.57051e-187	2.5633e-93	# 6.57051e-187
71	8.60645e-186	9.27709e-93	# 8.60645e-186
72	1.11047e-184	3.33237e-92	# 1.11047e-184
73	1.41167e-183	1.18814e-91	# 1.41167e-183
74	1.7684e-182	4.20523e-91	# 1.7684e-182
75	2.18338e-181	1.47763e-90	# 2.18338e-181
76	2.65741e-180	5.155e-90	# 2.65741e-180
77	3.18889e-179	1.78575e-89	# 3.18889e-179
78	3.77352e-178	6.1429e-89	# 3.77352e-178
79	4.40403e-177	2.09858e-88	# 4.40403e-177
