0	7.88861e-27	2.80867e-13	# 7.88861e-27
1	7.88861e-25	2.80867e-12	# 7.88861e-25
2	3.90486e-23	1.97607e-11	# 3.90486e-23
3	1.27559e-21	1.12942e-10	# 1.27559e-21
4	3.0933e-20	5.56175e-10	# 3.0933e-20
5	5.93914e-19	2.43703e-09	# 5.93914e-19
6	9.40364e-18	9.69723e-09	# 9.40364e-18
7	1.26277e-16	3.55355e-08	# 1.26277e-16
8	1.46797e-15	1.2116e-07	# 1.46797e-15
9	1.5006e-14	3.87375e-07	# 1.5006e-14
10	1.36554e-13	1.16856e-06	# 1.36554e-13
11	1.11726e-12	3.34255e-06	# 1.11726e-12
12	8.28636e-12	9.10295e-06	# 8.28636e-12
13	5.60923e-11	2.36838e-05	# 5.60923e-11
14	3.48574e-10	5.90401e-05	# 3.48574e-10
15	1.99849e-09	0.000141368	# 1.99849e-09
16	1.0617e-08	0.000325837	# 1.0617e-08
17	5.24603e-08	0.000724295	# 5.24603e-08
18	2.419e-07	0.00155531	# 2.419e-07
19	1.04399e-06	0.00323108	# 1.04399e-06
20	4.22816e-06	0.00650243	# 4.22816e-06
21	1.61073e-05	0.0126914	# 1.61073e-05
22	5.78398e-05	0.0240499	# 5.78398e-05
23	0.000196152	0.0442891	# 0.000196152
24	0.000629322	0.0793298	# 0.000629322
25	0.00191314	0.138316	# 0.00191314
26	0.00551867	0.234918	# 0.00551867
27	0.0151252	0.388912	# 0.0151252
28	0.0394337	0.627961	# 0.0394337
29	0.0979043	0.989461	# 0.0979043
30	0.231707	1.52217	# 0.231707
31	0.523209	2.28732	# 0.523209
32	1.12817	3.35863	# 1.12817
33	2.32471	4.82097	# 0.675287
34	4.58105	6.7668	# 1.58105
35	8.63856	9.29037	# 0.638557
36	15.5974	12.4792	# 8.40261
37	26.9793	16.4032	# 0.020724
38	44.7288	21.1018	# 8.2712
39	71.1073	26.571	# 3.89268
40	108.439	32.751	# 7.43867
41	158.691	39.5187	# 25.3093
42	222.923	46.6855	# 5.0773
43	300.686	54.0042	# 4.68643
44	389.526	61.1844	# 27.4744
45	484.743	67.915	# 42.743
46	579.584	73.8913	# 10.584
47	665.905	78.8392	# 32.095
48	735.27	82.5353	# 42.7299
49	780.287	84.8176	# 38.2866
50	795.892	85.589	# 1.89237
51	780.287	84.8176	# 10.2866
52	735.27	82.5353	# 12.7299
53	665.905	78.8392	# 43.905
54	579.584	73.8913	# 8.41602
55	484.743	67.915	# 2.74297
56	389.526	61.1844	# 25.5256
57	300.686	54.0042	# 12.3136
58	222.923	46.6855	# 4.9227
59	158.691	39.5187	# 3.69073
60	108.439	32.751	# 17.5613
61	71.1073	26.571	# 9.89268
62	44.7288	21.1018	# 1.7288
63	26.9793	16.4032	# 1.97928
64	15.5974	12.4792	# 3.59739
65	8.63856	9.29037	# 5.63856
66	4.58105	6.7668	# 1.41895
67	2.32471	4.82097	# 0.324713
68	1.12817	3.35863	# 0.12817
69	0.523209	2.28732	# 0.523209
70	0.231707	1.52217	# 0.231707
71	0.0979043	0.989461	# 0.0979043
72	0.0394337	0.627961	# 0.0394337
73	0.0151252	0.388912	# 0.0151252
74	0.00551867	0.234918	# 0.00551867
75	0.00191314	0.138316	# 0.00191314
76	0.000629322	0.0793298	# 0.000629322
77	0.000196152	0.0442891	# 0.000196152
78	5.78398e-05	0.0240499	# 5.78398e-05
79	1.61073e-05	0.0126914	# 1.61073e-05
80	4.22816e-06	0.00650243	# 4.22816e-06
81	1.04399e-06	0.00323108	# 1.04399e-06
82	2.419e-07	0.00155531	# 2.419e-07
83	5.24603e-08	0.000724295	# 5.24603e-08
84	1.0617e-08	0.000325837	# 1.0617e-08
85	1.99849e-09	0.000141368	# 1.99849e-09
86	3.48574e-10	5.90401e-05	# 3.48574e-10
87	5.60923e-11	2.36838e-05	# 5.60923e-11
88	8.28636e-12	9.10295e-06	# 8.28636e-12
89	1.11726e-12	3.34255e-06	# 1.11726e-12
90	1.36554e-13	1.16856e-06	# 1.36554e-13
91	1.5006e-14	3.87375e-07	# 1.5006e-14
92	1.46797e-15	1.2116e-07	# 1.46797e-15
93	1.26277e-16	3.55355e-08	# 1.26277e-16
94	9.40364e-18	9.69723e-09	# 9.40364e-18
95	5.93914e-19	2.43703e-09	# 5.93914e-19
96	3.0933e-20	5.56175e-10	# 3.0933e-20
97	1.27559e-21	1.12942e-10	# 1.27559e-21
98	3.90486e-23	1.97607e-11	# 3.90486e-23
99	7.88861e-25	2.80867e-12	# 7.88861e-25
100	7.88861e-27	2.80867e-13	# 7.88861e-27

# mean squared error as asked in assignment: 2.55429e-09
# maximum deviation simulation/binomial over all k: 43.905
