0	7.88861e-26	8.88178e-13	# 7.88861e-26
1	7.88861e-24	8.88178e-12	# 7.88861e-24
2	3.90486e-22	6.24889e-11	# 3.90486e-22
3	1.27559e-20	3.57154e-10	# 1.27559e-20
4	3.0933e-19	1.75878e-09	# 3.0933e-19
5	5.93914e-18	7.70658e-09	# 5.93914e-18
6	9.40364e-17	3.06653e-08	# 9.40364e-17
7	1.26277e-15	1.12373e-07	# 1.26277e-15
8	1.46797e-14	3.83142e-07	# 1.46797e-14
9	1.5006e-13	1.22499e-06	# 1.5006e-13
10	1.36554e-12	3.69532e-06	# 1.36554e-12
11	1.11726e-11	1.05701e-05	# 1.11726e-11
12	8.28636e-11	2.8786e-05	# 8.28636e-11
13	5.60923e-10	7.48948e-05	# 5.60923e-10
14	3.48574e-09	0.000186701	# 3.48574e-09
15	1.99849e-08	0.000447045	# 1.99849e-08
16	1.0617e-07	0.00103039	# 1.0617e-07
17	5.24603e-07	0.00229042	# 5.24603e-07
18	2.419e-06	0.00491834	# 2.419e-06
19	1.04399e-05	0.0102176	# 1.04399e-05
20	4.22816e-05	0.0205625	# 4.22816e-05
21	0.000161073	0.0401339	# 0.000161073
22	0.000578398	0.0760525	# 0.000578398
23	0.00196152	0.140054	# 0.00196152
24	0.00629322	0.250863	# 0.00629322
25	0.0191314	0.437394	# 0.0191314
26	0.0551867	0.742877	# 0.0551867
27	0.151252	1.22985	# 0.848748
28	0.394337	1.98579	# 0.394337
29	0.979043	3.12895	# 1.02096
30	2.31707	4.81354	# 1.31707
31	5.23209	7.23313	# 1.76791
32	11.2817	10.6209	# 2.2817
33	23.2471	15.2452	# 3.24713
34	45.8105	21.3985	# 3.18947
35	86.3856	29.3787	# 2.38557
36	155.974	39.4627	# 9.02606
37	269.793	51.8715	# 27.2072
38	447.288	66.7299	# 37.712
39	711.073	84.0248	# 2.92677
40	1084.39	103.568	# 25.3867
41	1586.91	124.969	# 37.0927
42	2229.23	147.632	# 64.773
43	3006.86	170.776	# 58.1357
44	3895.26	193.482	# 1.25598
45	4847.43	214.766	# 14.4297
46	5795.84	233.665	# 5.16019
47	6659.05	249.311	# 0.0499991
48	7352.7	261	# 43.701
49	7802.87	268.217	# 78.8664
50	7958.92	270.656	# 66.9237
51	7802.87	268.217	# 132.134
52	7352.7	261	# 68.299
53	6659.05	249.311	# 36.05
54	5795.84	233.665	# 118.84
55	4847.43	214.766	# 73.4297
56	3895.26	193.482	# 33.744
57	3006.86	170.776	# 49.8643
58	2229.23	147.632	# 0.226955
59	1586.91	124.969	# 18.9073
60	1084.39	103.568	# 0.613329
61	711.073	84.0248	# 58.9268
62	447.288	66.7299	# 14.712
63	269.793	51.8715	# 6.79276
64	155.974	39.4627	# 8.97394
65	86.3856	29.3787	# 8.38557
66	45.8105	21.3985	# 2.18947
67	23.2471	15.2452	# 4.75287
68	11.2817	10.6209	# 3.2817
69	5.23209	7.23313	# 0.767909
70	2.31707	4.81354	# 1.68293
71	0.979043	3.12895	# 0.979043
72	0.394337	1.98579	# 0.605663
73	0.151252	1.22985	# 0.151252
74	0.0551867	0.742877	# 0.0551867
75	0.0191314	0.437394	# 0.0191314
76	0.00629322	0.250863	# 0.00629322
77	0.00196152	0.140054	# 0.00196152
78	0.000578398	0.0760525	# 0.000578398
79	0.000161073	0.0401339	# 0.000161073
80	4.22816e-05	0.0205625	# 4.22816e-05
81	1.04399e-05	0.0102176	# 1.04399e-05
82	2.419e-06	0.00491834	# 2.419e-06
83	5.24603e-07	0.00229042	# 5.24603e-07
84	1.0617e-07	0.00103039	# 1.0617e-07
85	1.99849e-08	0.000447045	# 1.99849e-08
86	3.48574e-09	0.000186701	# 3.48574e-09
87	5.60923e-10	7.48948e-05	# 5.60923e-10
88	8.28636e-11	2.8786e-05	# 8.28636e-11
89	1.11726e-11	1.05701e-05	# 1.11726e-11
90	1.36554e-12	3.69532e-06	# 1.36554e-12
91	1.5006e-13	1.22499e-06	# 1.5006e-13
92	1.46797e-14	3.83142e-07	# 1.46797e-14
93	1.26277e-15	1.12373e-07	# 1.26277e-15
94	9.40364e-17	3.06653e-08	# 9.40364e-17
95	5.93914e-18	7.70658e-09	# 5.93914e-18
96	3.0933e-19	1.75878e-09	# 3.0933e-19
97	1.27559e-20	3.57154e-10	# 1.27559e-20
98	3.90486e-22	6.24889e-11	# 3.90486e-22
99	7.88861e-24	8.88178e-12	# 7.88861e-24
100	7.88861e-26	8.88178e-13	# 7.88861e-26

# mean squared error as asked in assignment: 2.55429e-09
# maximum deviation simulation/binomial over all k: 132.134
