0	7.88861e-30	8.88178e-15	# 7.88861e-30
1	7.88861e-28	8.88178e-14	# 7.88861e-28
2	3.90486e-26	6.24889e-13	# 3.90486e-26
3	1.27559e-24	3.57154e-12	# 1.27559e-24
4	3.0933e-23	1.75878e-11	# 3.0933e-23
5	5.93914e-22	7.70658e-11	# 5.93914e-22
6	9.40364e-21	3.06653e-10	# 9.40364e-21
7	1.26277e-19	1.12373e-09	# 1.26277e-19
8	1.46797e-18	3.83142e-09	# 1.46797e-18
9	1.5006e-17	1.22499e-08	# 1.5006e-17
10	1.36554e-16	3.69532e-08	# 1.36554e-16
11	1.11726e-15	1.05701e-07	# 1.11726e-15
12	8.28636e-15	2.8786e-07	# 8.28636e-15
13	5.60923e-14	7.48948e-07	# 5.60923e-14
14	3.48574e-13	1.86701e-06	# 3.48574e-13
15	1.99849e-12	4.47045e-06	# 1.99849e-12
16	1.0617e-11	1.03039e-05	# 1.0617e-11
17	5.24603e-11	2.29042e-05	# 5.24603e-11
18	2.419e-10	4.91834e-05	# 2.419e-10
19	1.04399e-09	0.000102176	# 1.04399e-09
20	4.22816e-09	0.000205625	# 4.22816e-09
21	1.61073e-08	0.000401339	# 1.61073e-08
22	5.78398e-08	0.000760525	# 5.78398e-08
23	1.96152e-07	0.00140054	# 1.96152e-07
24	6.29322e-07	0.00250863	# 6.29322e-07
25	1.91314e-06	0.00437394	# 1.91314e-06
26	5.51867e-06	0.00742877	# 5.51867e-06
27	1.51252e-05	0.0122985	# 1.51252e-05
28	3.94337e-05	0.0198579	# 3.94337e-05
29	9.79043e-05	0.0312895	# 9.79043e-05
30	0.000231707	0.0481354	# 0.000231707
31	0.000523209	0.0723313	# 0.000523209
32	0.00112817	0.106209	# 0.00112817
33	0.00232471	0.152452	# 0.00232471
34	0.00458105	0.213985	# 0.00458105
35	0.00863856	0.293787	# 0.00863856
36	0.0155974	0.394627	# 0.0155974
37	0.0269793	0.518715	# 0.0269793
38	0.0447288	0.667299	# 0.0447288
39	0.0711073	0.840248	# 0.0711073
40	0.108439	1.03568	# 0.108439
41	0.158691	1.24969	# 0.158691
42	0.222923	1.47632	# 0.222923
43	0.300686	1.70776	# 0.300686
44	0.389526	1.93482	# 0.389526
45	0.484743	2.14766	# 1.51526
46	0.579584	2.33665	# 1.42042
47	0.665905	2.49311	# 1.3341
48	0.73527	2.61	# 0.73527
49	0.780287	2.68217	# 0.780287
50	0.795892	2.70656	# 1.20411
51	0.780287	2.68217	# 0.780287
52	0.73527	2.61	# 0.26473
53	0.665905	2.49311	# 0.665905
54	0.579584	2.33665	# 0.579584
55	0.484743	2.14766	# 1.51526
56	0.389526	1.93482	# 0.389526
57	0.300686	1.70776	# 0.300686
58	0.222923	1.47632	# 0.222923
59	0.158691	1.24969	# 0.158691
60	0.108439	1.03568	# 0.108439
61	0.0711073	0.840248	# 0.0711073
62	0.0447288	0.667299	# 0.0447288
63	0.0269793	0.518715	# 0.0269793
64	0.0155974	0.394627	# 0.0155974
65	0.00863856	0.293787	# 0.00863856
66	0.00458105	0.213985	# 0.00458105
67	0.00232471	0.152452	# 0.00232471
68	0.00112817	0.106209	# 0.00112817
69	0.000523209	0.0723313	# 0.000523209
70	0.000231707	0.0481354	# 0.000231707
71	9.79043e-05	0.0312895	# 9.79043e-05
72	3.94337e-05	0.0198579	# 3.94337e-05
73	1.51252e-05	0.0122985	# 1.51252e-05
74	5.51867e-06	0.00742877	# 5.51867e-06
75	1.91314e-06	0.00437394	# 1.91314e-06
76	6.29322e-07	0.00250863	# 6.29322e-07
77	1.96152e-07	0.00140054	# 1.96152e-07
78	5.78398e-08	0.000760525	# 5.78398e-08
79	1.61073e-08	0.000401339	# 1.61073e-08
80	4.22816e-09	0.000205625	# 4.22816e-09
81	1.04399e-09	0.000102176	# 1.04399e-09
82	2.419e-10	4.91834e-05	# 2.419e-10
83	5.24603e-11	2.29042e-05	# 5.24603e-11
84	1.0617e-11	1.03039e-05	# 1.0617e-11
85	1.99849e-12	4.47045e-06	# 1.99849e-12
86	3.48574e-13	1.86701e-06	# 3.48574e-13
87	5.60923e-14	7.48948e-07	# 5.60923e-14
88	8.28636e-15	2.8786e-07	# 8.28636e-15
89	1.11726e-15	1.05701e-07	# 1.11726e-15
90	1.36554e-16	3.69532e-08	# 1.36554e-16
91	1.5006e-17	1.22499e-08	# 1.5006e-17
92	1.46797e-18	3.83142e-09	# 1.46797e-18
93	1.26277e-19	1.12373e-09	# 1.26277e-19
94	9.40364e-21	3.06653e-10	# 9.40364e-21
95	5.93914e-22	7.70658e-11	# 5.93914e-22
96	3.0933e-23	1.75878e-11	# 3.0933e-23
97	1.27559e-24	3.57154e-12	# 1.27559e-24
98	3.90486e-26	6.24889e-13	# 3.90486e-26
99	7.88861e-28	8.88178e-14	# 7.88861e-28
100	7.88861e-30	8.88178e-15	# 7.88861e-30

# mean squared error as asked in assignment: 2.55429e-09
# maximum deviation simulation/binomial over all k: 1.51526
