-0.5	0.59492
-0.489	0.609478
-0.478	0.624362
-0.467	0.639578
-0.456	0.655134
-0.445	0.671035
-0.434	0.687289
-0.423	0.703903
-0.412	0.720884
-0.401	0.738238
-0.39	0.755974
-0.379	0.774098
-0.368	0.792618
-0.357	0.811543
-0.346	0.830878
-0.335	0.850634
-0.324	0.870817
-0.313	0.891435
-0.302	0.912498
-0.291	0.934013
-0.28	0.955989
-0.269	0.978435
-0.258	1.00136
-0.247	1.02477
-0.236	1.04868
-0.225	1.07309
-0.214	1.09802
-0.203	1.12348
-0.192	1.14947
-0.181	1.176
-0.17	1.20309
-0.159	1.23074
-0.148	1.25897
-0.137	1.28778
-0.126	1.31718
-0.115	1.3472
-0.104	1.37783
-0.093	1.40909
-0.082	1.44098
-0.071	1.47353
-0.06	1.50674
-0.049	1.54063
-0.038	1.5752
-0.027	1.61047
-0.016	1.64645
-0.005	1.68315
0.006	1.72058
0.017	1.75877
0.028	1.79771
0.039	1.83743
0.05	1.87793
0.061	1.91924
0.072	1.96135
0.083	2.0043
0.094	2.04808
0.105	2.09272
0.116	2.13823
0.127	2.18463
0.138	2.23192
0.149	2.28013
0.16	2.32926
0.171	2.37934
0.182	2.43038
0.193	2.48239
0.204	2.53539
0.215	2.5894
0.226	2.64443
0.237	2.7005
0.248	2.75763
0.259	2.81582
0.27	2.87511
0.281	2.9355
0.292	2.99702
0.303	3.05968
0.314	3.12349
0.325	3.18849
0.336	3.25467
0.347	3.32207
0.358	3.39071
0.369	3.46059
0.38	3.53174
0.391	3.60418
0.402	3.67793
0.413	3.75301
0.424	3.82943
0.435	3.90722
0.446	3.9864
0.457	4.06698
0.468	4.149
0.479	4.23246
0.49	4.31739
0.501	4.40381
0.512	4.49175
0.523	4.58122
0.534	4.67225
0.545	4.76485
0.556	4.85906
0.567	4.95488
0.578	5.05236
0.589	5.1515
0.6	5.25233
0.611	5.35487
0.622	5.45916
0.633	5.5652
0.644	5.67303
0.655	5.78268
0.666	5.89415
0.677	6.00748
0.688	6.1227
0.699	6.23982
0.71	6.35887
0.721	6.47989
0.732	6.60288
0.743	6.72789
0.754	6.85493
0.765	6.98403
0.776	7.11522
0.787	7.24852
0.798	7.38396
0.809	7.52157
0.82	7.66137
0.831	7.8034
0.842	7.94767
0.853	8.09421
0.864	8.24306
0.875	8.39425
0.886	8.54778
0.897	8.70371
0.908	8.86205
0.919	9.02284
0.93	9.1861
0.941	9.35186
0.952	9.52015
0.963	9.691
