0	7.88861e-29	2.80867e-14	# 7.88861e-29
1	7.88861e-27	2.80867e-13	# 7.88861e-27
2	3.90486e-25	1.97607e-12	# 3.90486e-25
3	1.27559e-23	1.12942e-11	# 1.27559e-23
4	3.0933e-22	5.56175e-11	# 3.0933e-22
5	5.93914e-21	2.43703e-10	# 5.93914e-21
6	9.40364e-20	9.69723e-10	# 9.40364e-20
7	1.26277e-18	3.55355e-09	# 1.26277e-18
8	1.46797e-17	1.2116e-08	# 1.46797e-17
9	1.5006e-16	3.87375e-08	# 1.5006e-16
10	1.36554e-15	1.16856e-07	# 1.36554e-15
11	1.11726e-14	3.34255e-07	# 1.11726e-14
12	8.28636e-14	9.10295e-07	# 8.28636e-14
13	5.60923e-13	2.36838e-06	# 5.60923e-13
14	3.48574e-12	5.90401e-06	# 3.48574e-12
15	1.99849e-11	1.41368e-05	# 1.99849e-11
16	1.0617e-10	3.25837e-05	# 1.0617e-10
17	5.24603e-10	7.24295e-05	# 5.24603e-10
18	2.419e-09	0.000155531	# 2.419e-09
19	1.04399e-08	0.000323108	# 1.04399e-08
20	4.22816e-08	0.000650243	# 4.22816e-08
21	1.61073e-07	0.00126914	# 1.61073e-07
22	5.78398e-07	0.00240499	# 5.78398e-07
23	1.96152e-06	0.00442891	# 1.96152e-06
24	6.29322e-06	0.00793298	# 6.29322e-06
25	1.91314e-05	0.0138316	# 1.91314e-05
26	5.51867e-05	0.0234918	# 5.51867e-05
27	0.000151252	0.0388912	# 0.000151252
28	0.000394337	0.0627961	# 0.000394337
29	0.000979043	0.0989461	# 0.000979043
30	0.00231707	0.152217	# 0.00231707
31	0.00523209	0.228732	# 0.00523209
32	0.0112817	0.335863	# 0.0112817
33	0.0232471	0.482097	# 0.0232471
34	0.0458105	0.67668	# 0.0458105
35	0.0863856	0.929037	# 0.0863856
36	0.155974	1.24792	# 0.844026
37	0.269793	1.64032	# 0.730207
38	0.447288	2.11018	# 0.552712
39	0.711073	2.6571	# 0.711073
40	1.08439	3.2751	# 1.08439
41	1.58691	3.95187	# 0.586907
42	2.22923	4.66855	# 1.22923
43	3.00686	5.40042	# 2.99314
44	3.89526	6.11844	# 1.89526
45	4.84743	6.7915	# 1.84743
46	5.79584	7.38913	# 0.20416
47	6.65905	7.88392	# 1.34095
48	7.3527	8.25353	# 2.6473
49	7.80287	8.48176	# 1.19713
50	7.95892	8.5589	# 3.04108
51	7.80287	8.48176	# 4.19713
52	7.3527	8.25353	# 3.3527
53	6.65905	7.88392	# 0.65905
54	5.79584	7.38913	# 3.79584
55	4.84743	6.7915	# 3.15257
56	3.89526	6.11844	# 2.89526
57	3.00686	5.40042	# 2.00686
58	2.22923	4.66855	# 1.22923
59	1.58691	3.95187	# 1.58691
60	1.08439	3.2751	# 1.91561
61	0.711073	2.6571	# 0.288927
62	0.447288	2.11018	# 0.552712
63	0.269793	1.64032	# 0.269793
64	0.155974	1.24792	# 0.155974
65	0.0863856	0.929037	# 0.913614
66	0.0458105	0.67668	# 0.0458105
67	0.0232471	0.482097	# 0.0232471
68	0.0112817	0.335863	# 0.0112817
69	0.00523209	0.228732	# 0.00523209
70	0.00231707	0.152217	# 0.00231707
71	0.000979043	0.0989461	# 0.000979043
72	0.000394337	0.0627961	# 0.000394337
73	0.000151252	0.0388912	# 0.000151252
74	5.51867e-05	0.0234918	# 5.51867e-05
75	1.91314e-05	0.0138316	# 1.91314e-05
76	6.29322e-06	0.00793298	# 6.29322e-06
77	1.96152e-06	0.00442891	# 1.96152e-06
78	5.78398e-07	0.00240499	# 5.78398e-07
79	1.61073e-07	0.00126914	# 1.61073e-07
80	4.22816e-08	0.000650243	# 4.22816e-08
81	1.04399e-08	0.000323108	# 1.04399e-08
82	2.419e-09	0.000155531	# 2.419e-09
83	5.24603e-10	7.24295e-05	# 5.24603e-10
84	1.0617e-10	3.25837e-05	# 1.0617e-10
85	1.99849e-11	1.41368e-05	# 1.99849e-11
86	3.48574e-12	5.90401e-06	# 3.48574e-12
87	5.60923e-13	2.36838e-06	# 5.60923e-13
88	8.28636e-14	9.10295e-07	# 8.28636e-14
89	1.11726e-14	3.34255e-07	# 1.11726e-14
90	1.36554e-15	1.16856e-07	# 1.36554e-15
91	1.5006e-16	3.87375e-08	# 1.5006e-16
92	1.46797e-17	1.2116e-08	# 1.46797e-17
93	1.26277e-18	3.55355e-09	# 1.26277e-18
94	9.40364e-20	9.69723e-10	# 9.40364e-20
95	5.93914e-21	2.43703e-10	# 5.93914e-21
96	3.0933e-22	5.56175e-11	# 3.0933e-22
97	1.27559e-23	1.12942e-11	# 1.27559e-23
98	3.90486e-25	1.97607e-12	# 3.90486e-25
99	7.88861e-27	2.80867e-13	# 7.88861e-27
100	7.88861e-29	2.80867e-14	# 7.88861e-29

# mean squared error as asked in assignment: 2.55429e-09
# maximum deviation simulation/binomial over all k: 4.19713
