0	8.88178e-10	9.42432e-05	# 8.88178e-10
1	4.44089e-08	0.0006664	# 4.44089e-08
2	1.08802e-06	0.00329851	# 1.08802e-06
3	1.74083e-05	0.0131941	# 1.74083e-05
4	0.000204547	0.0452269	# 0.000204547
5	0.00188184	0.13718	# 0.00188184
6	0.0141138	0.375683	# 0.0141138
7	0.0887152	0.941887	# 0.0887152
8	0.476844	2.18368	# 0.523156
9	2.22527	4.71727	# 1.77473
10	9.12362	9.55172	# 2.12362
11	33.1768	18.2142	# 1.17678
12	107.825	32.8349	# 3.17545
13	315.179	56.132	# 7.17945
14	832.974	91.2294	# 25.9743
15	1999.14	141.249	# 21.8617
16	4373.11	208.662	# 16.1149
17	8746.23	294.444	# 80.2299
18	16034.8	397.211	# 26.2452
19	27005.9	512.607	# 15.0973
20	41859.1	633.301	# 245.149
21	59798.8	749.819	# 57.7846
22	78825.7	852.128	# 71.3293
23	95961.7	931.413	# 382.686
24	107957	981.337	# 16.8968
25	112275	998.346	# 354.827
26	107957	981.337	# 188.103
27	95961.7	931.413	# 84.314
28	78825.7	852.128	# 18.6707
29	59798.8	749.819	# 79.7846
30	41859.1	633.301	# 28.8507
31	27005.9	512.607	# 285.097
32	16034.8	397.211	# 147.755
33	8746.23	294.444	# 94.2299
34	4373.11	208.662	# 38.8851
35	1999.14	141.249	# 0.861745
36	832.974	91.2294	# 61.0257
37	315.179	56.132	# 0.820545
38	107.825	32.8349	# 1.17545
39	33.1768	18.2142	# 1.17678
40	9.12362	9.55172	# 6.12362
41	2.22527	4.71727	# 0.774728
42	0.476844	2.18368	# 0.476844
43	0.0887152	0.941887	# 0.0887152
44	0.0141138	0.375683	# 0.0141138
45	0.00188184	0.13718	# 0.00188184
46	0.000204547	0.0452269	# 0.000204547
47	1.74083e-05	0.0131941	# 1.74083e-05
48	1.08802e-06	0.00329851	# 1.08802e-06
49	4.44089e-08	0.0006664	# 4.44089e-08
50	8.88178e-10	9.42432e-05	# 8.88178e-10

# mean squared error as asked in assignment: 2.87108e-08
# maximum deviation simulation/binomial over all k: 382.686
