0	8.88178e-13	2.98023e-06	# 8.88178e-13
1	4.44089e-11	2.10734e-05	# 4.44089e-11
2	1.08802e-09	0.000104308	# 1.08802e-09
3	1.74083e-08	0.000417233	# 1.74083e-08
4	2.04547e-07	0.0014302	# 2.04547e-07
5	1.88184e-06	0.00433801	# 1.88184e-06
6	1.41138e-05	0.0118801	# 1.41138e-05
7	8.87152e-05	0.0297851	# 8.87152e-05
8	0.000476844	0.0690539	# 0.000476844
9	0.00222527	0.149173	# 0.00222527
10	0.00912362	0.302052	# 0.00912362
11	0.0331768	0.575983	# 0.0331768
12	0.107825	1.03833	# 0.892175
13	0.315179	1.77505	# 0.315179
14	0.832974	2.88493	# 0.167026
15	1.99914	4.4667	# 1.99914
16	4.37311	6.59848	# 0.626885
17	8.74623	9.31114	# 2.74623
18	16.0348	12.5609	# 1.03475
19	27.0059	16.2101	# 7.0059
20	41.8591	20.0267	# 8.85915
21	59.7988	23.7114	# 0.201215
22	78.8257	26.9466	# 1.17433
23	95.9617	29.4539	# 10.0383
24	107.957	31.0326	# 7.9569
25	112.275	31.5705	# 9.27517
26	107.957	31.0326	# 8.0431
27	95.9617	29.4539	# 6.03831
28	78.8257	26.9466	# 4.82567
29	59.7988	23.7114	# 14.2012
30	41.8591	20.0267	# 4.14085
31	27.0059	16.2101	# 0.00590274
32	16.0348	12.5609	# 0.0347548
33	8.74623	9.31114	# 2.25377
34	4.37311	6.59848	# 0.373115
35	1.99914	4.4667	# 1.99914
36	0.832974	2.88493	# 0.167026
37	0.315179	1.77505	# 0.315179
38	0.107825	1.03833	# 0.107825
39	0.0331768	0.575983	# 0.0331768
40	0.00912362	0.302052	# 0.00912362
41	0.00222527	0.149173	# 0.00222527
42	0.000476844	0.0690539	# 0.000476844
43	8.87152e-05	0.0297851	# 8.87152e-05
44	1.41138e-05	0.0118801	# 1.41138e-05
45	1.88184e-06	0.00433801	# 1.88184e-06
46	2.04547e-07	0.0014302	# 2.04547e-07
47	1.74083e-08	0.000417233	# 1.74083e-08
48	1.08802e-09	0.000104308	# 1.08802e-09
49	4.44089e-11	2.10734e-05	# 4.44089e-11
50	8.88178e-13	2.98023e-06	# 8.88178e-13

# mean squared error as asked in assignment: 2.87108e-08
# maximum deviation simulation/binomial over all k: 14.2012
