0	7.88861e-25	2.80867e-12	# 7.88861e-25
1	7.88861e-23	2.80867e-11	# 7.88861e-23
2	3.90486e-21	1.97607e-10	# 3.90486e-21
3	1.27559e-19	1.12942e-09	# 1.27559e-19
4	3.0933e-18	5.56175e-09	# 3.0933e-18
5	5.93914e-17	2.43703e-08	# 5.93914e-17
6	9.40364e-16	9.69723e-08	# 9.40364e-16
7	1.26277e-14	3.55355e-07	# 1.26277e-14
8	1.46797e-13	1.2116e-06	# 1.46797e-13
9	1.5006e-12	3.87375e-06	# 1.5006e-12
10	1.36554e-11	1.16856e-05	# 1.36554e-11
11	1.11726e-10	3.34255e-05	# 1.11726e-10
12	8.28636e-10	9.10295e-05	# 8.28636e-10
13	5.60923e-09	0.000236838	# 5.60923e-09
14	3.48574e-08	0.000590401	# 3.48574e-08
15	1.99849e-07	0.00141368	# 1.99849e-07
16	1.0617e-06	0.00325837	# 1.0617e-06
17	5.24603e-06	0.00724295	# 5.24603e-06
18	2.419e-05	0.0155531	# 2.419e-05
19	0.000104399	0.0323108	# 0.000104399
20	0.000422816	0.0650243	# 0.000422816
21	0.00161073	0.126914	# 0.00161073
22	0.00578398	0.240499	# 0.00578398
23	0.0196152	0.442891	# 0.0196152
24	0.0629322	0.793298	# 0.0629322
25	0.191314	1.38316	# 0.191314
26	0.551867	2.34918	# 0.551867
27	1.51252	3.88912	# 0.512525
28	3.94337	6.27961	# 3.94337
29	9.79043	9.89461	# 2.20957
30	23.1707	15.2217	# 2.17069
31	52.3209	22.8732	# 6.32091
32	112.817	33.5863	# 3.81697
33	232.471	48.2097	# 25.4713
34	458.105	67.668	# 27.8947
35	863.856	92.9037	# 5.14433
36	1559.74	124.792	# 2.7394
37	2697.93	164.032	# 16.9276
38	4472.88	211.018	# 88.12
39	7110.73	265.71	# 31.7323
40	10843.9	327.51	# 32.8667
41	15869.1	395.187	# 148.927
42	22292.3	466.855	# 57.7305
43	30068.6	540.042	# 4.64264
44	38952.6	611.844	# 131.56
45	48474.3	679.15	# 201.297
46	57958.4	738.913	# 412.398
47	66590.5	788.392	# 19.5
48	73527	825.353	# 440.01
49	78028.7	848.176	# 104.336
50	79589.2	855.89	# 267.763
51	78028.7	848.176	# 562.336
52	73527	825.353	# 286.99
53	66590.5	788.392	# 249.5
54	57958.4	738.913	# 134.398
55	48474.3	679.15	# 134.297
56	38952.6	611.844	# 36.4402
57	30068.6	540.042	# 279.643
58	22292.3	466.855	# 22.2695
59	15869.1	395.187	# 25.9268
60	10843.9	327.51	# 92.8667
61	7110.73	265.71	# 95.2677
62	4472.88	211.018	# 128.12
63	2697.93	164.032	# 57.9276
64	1559.74	124.792	# 57.7394
65	863.856	92.9037	# 8.85567
66	458.105	67.668	# 38.8947
67	232.471	48.2097	# 1.52867
68	112.817	33.5863	# 7.81697
69	52.3209	22.8732	# 0.320914
70	23.1707	15.2217	# 0.829309
71	9.79043	9.89461	# 5.20957
72	3.94337	6.27961	# 1.05663
73	1.51252	3.88912	# 0.487475
74	0.551867	2.34918	# 0.551867
75	0.191314	1.38316	# 0.191314
76	0.0629322	0.793298	# 0.0629322
77	0.0196152	0.442891	# 0.0196152
78	0.00578398	0.240499	# 0.00578398
79	0.00161073	0.126914	# 0.00161073
80	0.000422816	0.0650243	# 0.000422816
81	0.000104399	0.0323108	# 0.000104399
82	2.419e-05	0.0155531	# 2.419e-05
83	5.24603e-06	0.00724295	# 5.24603e-06
84	1.0617e-06	0.00325837	# 1.0617e-06
85	1.99849e-07	0.00141368	# 1.99849e-07
86	3.48574e-08	0.000590401	# 3.48574e-08
87	5.60923e-09	0.000236838	# 5.60923e-09
88	8.28636e-10	9.10295e-05	# 8.28636e-10
89	1.11726e-10	3.34255e-05	# 1.11726e-10
90	1.36554e-11	1.16856e-05	# 1.36554e-11
91	1.5006e-12	3.87375e-06	# 1.5006e-12
92	1.46797e-13	1.2116e-06	# 1.46797e-13
93	1.26277e-14	3.55355e-07	# 1.26277e-14
94	9.40364e-16	9.69723e-08	# 9.40364e-16
95	5.93914e-17	2.43703e-08	# 5.93914e-17
96	3.0933e-18	5.56175e-09	# 3.0933e-18
97	1.27559e-19	1.12942e-09	# 1.27559e-19
98	3.90486e-21	1.97607e-10	# 3.90486e-21
99	7.88861e-23	2.80867e-11	# 7.88861e-23
100	7.88861e-25	2.80867e-12	# 7.88861e-25

# mean squared error as asked in assignment: 2.55429e-09
# maximum deviation simulation/binomial over all k: 562.336
