0	9.33264e-298	9.66056e-149	# 9.33264e-298
1	9.33264e-295	3.05494e-147	# 9.33264e-295
2	4.66165e-292	6.82763e-146	# 4.66165e-292
3	1.55078e-289	1.2453e-144	# 1.55078e-289
4	3.86531e-287	1.96604e-143	# 3.86531e-287
5	7.6997e-285	2.77483e-142	# 7.6997e-285
6	1.27687e-282	3.57333e-141	# 1.27687e-282
7	1.81315e-280	4.25811e-140	# 1.81315e-280
8	2.25057e-278	4.74402e-139	# 2.25057e-278
9	2.48063e-276	4.98059e-138	# 2.48063e-276
10	2.45831e-274	4.95813e-137	# 2.45831e-274
11	2.21248e-272	4.7037e-136	# 2.21248e-272
12	1.82345e-270	4.27019e-135	# 1.82345e-270
13	1.38582e-268	3.72266e-134	# 1.38582e-268
14	9.77004e-267	3.12571e-133	# 9.77004e-267
15	6.42217e-265	2.5342e-132	# 6.42217e-265
16	3.95365e-263	1.98838e-131	# 3.95365e-263
17	2.28846e-261	1.51277e-130	# 2.28846e-261
18	1.24976e-259	1.11792e-129	# 1.24976e-259
19	6.45927e-258	8.03696e-129	# 6.45927e-258
20	3.16827e-256	5.62874e-128	# 3.16827e-256
21	1.47853e-254	3.84516e-127	# 1.47853e-254
22	6.57944e-253	2.56504e-126	# 6.57944e-253
23	2.79769e-251	1.67263e-125	# 2.79769e-251
24	1.13889e-249	1.06719e-124	# 1.13889e-249
25	4.44624e-248	6.66801e-124	# 4.44624e-248
26	1.66734e-246	4.08331e-123	# 1.66734e-246
27	6.01478e-245	2.4525e-122	# 6.01478e-245
28	2.09013e-243	1.44573e-121	# 2.09013e-243
29	7.00556e-242	8.36992e-121	# 7.00556e-242
30	2.26746e-240	4.76179e-120	# 2.26746e-240
31	7.09497e-239	2.66364e-119	# 7.09497e-239
32	2.14845e-237	1.46576e-118	# 2.14845e-237
33	6.30211e-236	7.93858e-118	# 6.30211e-236
34	1.79239e-234	4.23367e-117	# 1.79239e-234
35	4.94701e-233	2.22419e-116	# 4.94701e-233
36	1.32607e-231	1.15155e-115	# 1.32607e-231
37	3.45496e-230	5.87789e-115	# 3.45496e-230
38	8.75559e-229	2.95898e-114	# 8.75559e-229
39	2.15971e-227	1.4696e-113	# 2.15971e-227
40	5.18871e-226	7.20327e-113	# 5.18871e-226
41	1.21492e-224	3.48557e-112	# 1.21492e-224
42	2.77406e-223	1.66555e-111	# 2.77406e-223
43	6.18035e-222	7.86152e-111	# 6.18035e-222
44	1.34423e-220	3.66637e-110	# 1.34423e-220
45	2.85573e-219	1.68989e-109	# 2.85573e-219
46	5.92875e-218	7.69984e-109	# 5.92875e-218
47	1.20341e-216	3.46902e-108	# 1.20341e-216
48	2.38927e-215	1.54573e-107	# 2.38927e-215
49	4.64201e-214	6.81323e-107	# 4.64201e-214
50	8.8291e-213	2.97138e-106	# 8.8291e-213
51	1.64464e-211	1.28243e-105	# 1.64464e-211
52	3.00146e-210	5.47856e-105	# 3.00146e-210
53	5.36865e-209	2.31704e-104	# 5.36865e-209
54	9.41503e-208	9.70311e-104	# 9.41503e-208
55	1.61938e-206	4.02416e-103	# 1.61938e-206
56	2.73271e-205	1.65309e-102	# 2.73271e-205
57	4.52575e-204	6.72737e-102	# 4.52575e-204
58	7.35825e-203	2.71261e-101	# 7.35825e-203
59	1.17483e-201	1.08389e-100	# 1.17483e-201
60	1.84252e-200	4.29246e-100	# 1.84252e-200
61	2.83929e-199	1.68502e-99	# 2.83929e-199
62	4.30015e-198	6.55755e-99	# 4.30015e-198
63	6.40245e-197	2.53031e-98	# 6.40245e-197
64	9.37359e-196	9.68173e-98	# 9.37359e-196
65	1.3498e-194	3.67396e-97	# 1.3498e-194
66	1.91221e-193	1.38283e-96	# 1.91221e-193
67	2.66568e-192	5.16302e-96	# 2.66568e-192
68	3.65747e-191	1.91245e-95	# 3.65747e-191
69	4.94023e-190	7.02868e-95	# 4.94023e-190
70	6.57051e-189	2.5633e-94	# 6.57051e-189
71	8.60645e-188	9.27709e-94	# 8.60645e-188
72	1.11047e-186	3.33237e-93	# 1.11047e-186
73	1.41167e-185	1.18814e-92	# 1.41167e-185
74	1.7684e-184	4.20523e-92	# 1.7684e-184
75	2.18338e-183	1.47763e-91	# 2.18338e-183
76	2.65741e-182	5.155e-91	# 2.65741e-182
77	3.18889e-181	1.78575e-90	# 3.18889e-181
78	3.77352e-180	6.1429e-90	# 3.77352e-180
79	4.40403e-179	2.09858e-89	# 4.40403e-179
