0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	1
35	0
36	3
37	9
38	7
39	7
40	6
41	16
42	22
43	40
44	45
45	32
46	47
47	61
48	74
49	84
50	75
51	82
52	58
53	55
54	67
55	66
56	27
57	33
58	27
59	17
60	19
61	9
62	5
63	3
64	1
65	1
66	0
67	1
68	1
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
